date,close,high,low,open,volume,sma_5,sma_10,ema_5,ema_10,macd,macd_signal,adx,cci,rsi,willr,stoch_k,stoch_d,bb_h,bb_l,atr,obv,vwap,daily_return,close_lag_1,close_lag_2,close_lag_3,close_lag_4,close_lag_5
2005-03-10,6907.64990234375,6917.60009765625,6849.97998046875,6888.72998046875,27200,6888.80390625,6785.02900390625,6870.806153776168,6805.791505065325,110.01046078032323,88.6354821524418,28.30384653913123,131.1092675536439,70.61175292589553,-10.750796697126109,89.2492033028739,90.53921814945926,6946.315679630812,6443.247308650438,87.36413150286039,1636200,6726.172585870595,0.0021515255734514405,6892.81982421875,6915.08984375,6878.97998046875,6849.47998046875,6784.72021484375
2005-03-11,6853.72998046875,6948.5400390625,6839.35009765625,6921.02001953125,14200,6889.65390625,6813.42998046875,6865.114096007029,6814.507591502311,107.40676526384414,92.38973877472226,29.413303611390496,105.12798141644645,64.61936387148575,-23.029606221465123,76.97039377853488,84.0305498785403,6964.80465912835,6446.755350637274,88.92311792453107,1622000,6742.767289056382,-0.007805827254896758,6907.64990234375,6892.81982421875,6915.08984375,6878.97998046875,6849.47998046875
2005-03-14,6810.0400390625,6882.22998046875,6794.919921875,6854.919921875,124800,6875.86591796875,6823.047998046875,6846.75607702552,6813.6953092405265,100.65758666708734,94.04330835319527,29.570857410778448,66.11911813013106,60.16406280797048,-35.24027922174365,64.75972077825635,76.99310595322173,6974.912212331135,6449.71879352824,88.80789940090385,1497200,6777.102309998815,-0.006374622509313088,6853.72998046875,6907.64990234375,6892.81982421875,6915.08984375,6878.97998046875
2005-03-15,6752.4501953125,6823.4599609375,6730.22998046875,6815.58984375,12800,6843.33798828125,6833.185009765625,6815.32078312118,6802.559833980886,89.62861206373509,93.16036909530324,28.612220843974942,29.00319821729956,54.800560184648646,-49.25412149116293,50.74587850883707,64.15866435520947,6978.835857007988,6454.034162523262,89.12376233432143,1484400,6783.1418567504115,-0.00845660868653686,6810.0400390625,6853.72998046875,6907.64990234375,6892.81982421875,6915.08984375
2005-03-16,6746.8798828125,6806.72021484375,6732.330078125,6757.490234375,13000,6814.15,6839.183984375,6792.507149684954,6792.436206495724,79.5219134478466,90.4326779658119,27.7220583176574,22.03069303418053,54.29636299065905,-50.60959453438289,49.39040546561711,54.965334917570196,6981.236679846604,6465.543349450271,88.07136050463775,1471400,6797.1171375746135,-0.0008249320378351799,6752.4501953125,6810.0400390625,6853.72998046875,6907.64990234375,6892.81982421875
2005-03-17,6669.52001953125,6737.2900390625,6642.60009765625,6719.10986328125,13000,6766.5240234375,6827.66396484375,6751.51143963372,6770.087808865819,64.52617001469662,85.25137637558885,25.90751524809261,-26.979056237635778,47.728633677828476,-69.77890498502629,30.221095014973706,43.452459663142655,6979.203755203816,6475.599272139934,89.22910512261005,1458400,6801.8061928273055,-0.0114660205346655,6746.8798828125,6752.4501953125,6810.0400390625,6853.72998046875,6907.64990234375
2005-03-18,6700.33984375,6710.97998046875,6595.52978515625,6664.64990234375,15600,6735.84599609375,6812.749951171875,6734.454241005814,6757.4063606629425,54.5005886869194,79.10121883785496,24.797666805025816,-38.77781333793651,50.30753199924954,-70.83181593351343,29.16818406648657,36.25989484902581,6976.763092771478,6489.641936525397,91.10204013617361,1474000,6805.297905597082,0.0046209958330578615,6669.52001953125,6746.8798828125,6752.4501953125,6810.0400390625,6853.72998046875
2005-03-21,6656.68994140625,6734.72021484375,6633.52001953125,6716.41015625,10000,6705.1759765625,6790.520947265625,6708.532807805959,6739.094284434453,42.5426556797629,71.78950620623655,23.429284151695068,-41.1438830257616,46.78681097302576,-82.97939416340085,17.02060583659914,25.46996163935316,6968.347763519227,6510.258242340149,91.82333693448264,1464000,6808.2272407162445,-0.006514580358855437,6700.33984375,6669.52001953125,6746.8798828125,6752.4501953125,6810.0400390625
2005-03-22,6535.4501953125,6656.31005859375,6520.14990234375,6655.77978515625,13600,6661.7759765625,6752.556982421875,6650.838603641473,6702.068086412279,23.017541462349072,62.03511325745906,23.375713767330716,-109.09932466175246,38.687999328632785,-96.48034451850305,3.519655481496957,16.56948179486091,6973.775841870014,6499.434167895612,95.01738708648388,1450400,6808.46697741096,-0.01821321815510868,6656.68994140625,6700.33984375,6669.52001953125,6746.8798828125,6752.4501953125
2005-03-23,6454.4599609375,6568.2001953125,6435.81982421875,6533.64990234375,23400,6603.2919921875,6708.72099609375,6585.379056073482,6657.048427235046,0.9970197012726203,49.82749454622178,24.02391291076549,-153.4253569280808,34.40373928863424,-96.40872855350078,3.5912714464992277,8.043844254865128,6989.543624622033,6470.862381237342,97.68617165843146,1427000,6788.665162916824,-0.012392449174058351,6535.4501953125,6656.68994140625,6700.33984375,6669.52001953125,6746.8798828125
2005-03-24,6442.8701171875,6514.72998046875,6412.89013671875,6456.02001953125,17200,6557.96201171875,6662.243017578125,6537.876076444822,6618.10691631731,-17.191433826081266,36.42370887176117,24.797985528873976,-157.99207829155074,33.826460347330965,-94.46832931815193,5.531670681848077,4.2141992032814395,7004.225262371686,6443.04675911269,97.98286252211493,1409800,6768.792592243976,-0.0017956333791118162,6454.4599609375,6535.4501953125,6656.68994140625,6700.33984375,6669.52001953125
2005-03-28,6510.740234375,6555.10009765625,6471.47021484375,6471.47021484375,11600,6520.04208984375,6627.94404296875,6528.830795754882,6598.585701418708,-25.831592525420092,23.97264859232492,24.906325046459223,-120.0207543353171,40.158824538668476,-81.94546801038602,18.054531989613984,9.05915803932045,7008.823176791148,6432.550846646352,99.00051380401744,1421400,6754.871675432972,0.010534143317035838,6442.8701171875,6454.4599609375,6535.4501953125,6656.68994140625,6700.33984375
2005-03-29,6367.85986328125,6512.97998046875,6326.72998046875,6512.97998046875,14400,6462.27607421875,6583.726025390625,6475.173818263672,6556.635549030078,-43.70443486969816,10.437231899920304,26.041579418127068,-157.84277337970704,32.999561199949454,-93.45200985688855,6.547990143111449,10.044730938191188,7030.057131206865,6376.716892230635,105.23261996087334,1407000,6732.422172055118,-0.0219453343168845,6510.740234375,6442.8701171875,6454.4599609375,6535.4501953125,6656.68994140625
2005-03-30,6381.39990234375,6400.06982421875,6321.31005859375,6371.39990234375,14600,6431.466015625,6546.62099609375,6443.915846290365,6524.774522359837,-56.12920071427834,-2.8760546229194244,27.12900218089879,-150.62309729009607,34.19676103154258,-90.41980682985006,9.580193170149942,11.394238434291813,7045.112841834276,6334.693164025099,103.34170179402524,1421600,6707.250536699224,0.002126309207992394,6367.85986328125,6510.740234375,6442.8701171875,6454.4599609375,6535.4501953125
2005-03-31,6492.81982421875,6509.02001953125,6404.77978515625,6404.77978515625,13400,6439.13798828125,6521.214990234375,6460.217172266493,6518.964577243275,-56.33585596186367,-13.568014890708275,26.670685757596356,-92.48938242950695,43.192239787638385,-72.65600003736668,27.343999962633323,14.490727758631591,7045.663489890834,6314.735484718542,105.07587432213059,1435000,6680.894759824962,0.01746010649388663,6381.39990234375,6367.85986328125,6510.740234375,6442.8701171875,6454.4599609375
2005-04-01,6605.0400390625,6618.080078125,6468.52001953125,6506.60009765625,11400,6471.57197265625,6514.7669921875,6508.491461198496,6534.614661210406,-46.90372135677444,-20.23515618392151,25.07611648871645,-47.01628937475206,50.527768789205005,-49.41702560317002,50.58297439682998,29.169055843204433,7034.789349366591,6307.64160766466,108.25331605581769,1446400,6667.394336548906,0.017283740790890123,6492.81982421875,6381.39990234375,6367.85986328125,6510.740234375,6442.8701171875
2005-04-04,6604.419921875,6649.419921875,6586.25,6616.830078125,11200,6490.30791015625,6505.175,6540.467614757332,6547.306526785786,-39.028825001854784,-23.993889947508166,23.29531941033246,-22.057153450018344,50.48897094031328,-43.620448403981705,56.379551596018295,44.768841985160556,7014.099206984483,6303.825744187392,105.03307361433072,1435200,6560.932061033823,-9.388545471833432e-05,6605.0400390625,6492.81982421875,6381.39990234375,6367.85986328125,6510.740234375
2005-04-05,6550.2900390625,6621.91015625,6532.93994140625,6611.52978515625,12200,6526.7939453125,6494.535009765625,6543.7417561923885,6547.84898356337,-36.732314805671194,-26.54157491914077,22.131706373467434,-36.256018477845515,47.08995060619609,-52.82752585200982,47.17247414799018,51.37833338027951,6985.63456022697,6299.42139680428,103.88572655928924,1423000,6547.731981602218,-0.008196008650693476,6604.419921875,6605.0400390625,6492.81982421875,6381.39990234375,6367.85986328125
2005-04-06,6606.41015625,6617.06982421875,6551.68017578125,6555.919921875,12200,6571.79599609375,6501.631005859375,6564.63122287826,6558.496469506394,-30.037634337229065,-27.24078680275843,21.051208553521338,-20.20239983917843,50.788964106840986,-31.463024414063646,68.53697558593636,57.36300044331497,6946.737858871246,6307.450129410004,101.23530217335785,1435200,6536.1296740290145,0.008567577443568064,6550.2900390625,6604.419921875,6605.0400390625,6492.81982421875,6381.39990234375
2005-04-07,6545.64013671875,6644.68994140625,6530.97021484375,6629.1201171875,11000,6582.36005859375,6510.7490234375,6558.300860825091,6556.158954454094,-29.297955934678612,-27.65222062914247,19.74489526197603,-23.399514444795482,46.96040730716792,-45.73667948560468,54.26332051439532,56.65759008277397,6906.672319192113,6312.797700339138,102.12704677258229,1424200,6528.324233006387,-0.009198644663888866,6606.41015625,6550.2900390625,6604.419921875,6605.0400390625,6492.81982421875
2005-04-08,6479.5400390625,6560.8798828125,6456.83984375,6544.81005859375,11400,6557.26005859375,6514.416015625,6532.047253570895,6542.228242564714,-33.657498242184374,-28.853276151750855,19.24590409217662,-59.2224798770379,43.150221318343426,-61.72566685249402,38.27433314750598,53.691543082612576,6856.617560715284,6320.041472487841,102.26368907900498,1412800,6514.85371551839,-0.010098339700261194,6545.64013671875,6606.41015625,6550.2900390625,6604.419921875,6605.0400390625
2005-04-11,6397.52001953125,6444.330078125,6382.1298828125,6426.2099609375,9000,6515.880078125,6503.093994140625,6487.204842224347,6515.917656558629,-43.2324403745788,-31.729108996316448,19.40804883886819,-109.884895717211,38.92942179728797,-77.25075792910448,22.749242070895523,38.42896524426563,6816.6989757965885,6314.339061312786,101.91700816264748,1403800,6501.11859442686,-0.012658308928841344,6479.5400390625,6545.64013671875,6606.41015625,6550.2900390625,6604.419921875
2005-04-12,6464.60986328125,6472.0400390625,6404.35009765625,6407.39013671875,8800,6498.74404296875,6512.768994140625,6479.673182576648,6506.588966871832,-44.88960191278511,-34.36120757961018,19.224027662802797,-76.08090824625143,43.774149020864655,-56.32566383270657,43.67433616729343,34.89930379523167,6776.23122954887,6320.26378998238,99.96008040326194,1412600,6493.298516749461,0.010486851708971345,6397.52001953125,6479.5400390625,6545.64013671875,6606.41015625,6550.2900390625
2005-04-13,6467.919921875,6515.81982421875,6449.330078125,6466.919921875,13600,6471.04599609375,6521.42099609375,6475.755429009432,6499.558231417862,-45.412335174124564,-36.57143309851306,18.539502113310856,-47.50561123381857,44.01014804197298,-55.3168375326838,44.6831624673162,37.03558023516842,6744.063274313007,6323.978717874493,97.56934223829681,1426200,6493.035521514656,0.0005120275877050773,6464.60986328125,6397.52001953125,6479.5400390625,6545.64013671875,6606.41015625
2005-04-15,6248.33984375,6339.72998046875,6232.3701171875,6339.72998046875,14000,6411.5859375,6496.972998046875,6399.950233922955,6453.882160932795,-62.82072404498558,-41.82129128780757,19.499788021153353,-185.39850805268796,33.85765003242433,-96.17078670628649,3.829213293713515,30.72890397610774,6730.212288191376,6287.975700089874,107.42508955609705,1412200,6478.515118977093,-0.033949102768320194,6467.919921875,6464.60986328125,6397.52001953125,6479.5400390625,6545.64013671875
2005-04-18,6156.77978515625,6220.97998046875,6118.419921875,6220.97998046875,12800,6347.03388671875,6452.14697265625,6318.8934176673865,6399.863547155241,-83.04780576558824,-50.066594183363705,20.987584833330736,-229.44220061312274,30.67955453516467,-92.77592028601696,7.224079713983051,18.578818491670948,6740.248790956293,6226.665173887457,109.03186329316155,1399400,6452.624223345589,-0.014653501711392125,6248.33984375,6467.919921875,6464.60986328125,6397.52001953125,6479.5400390625
2005-04-19,6134.85986328125,6269.75,6121.419921875,6181.39013671875,13800,6294.50185546875,6405.190966796875,6257.548899538675,6351.6810591781505,-99.69741847955811,-59.992759042602586,21.832591218461896,-188.72572650063134,29.954631767371822,-96.9039658368644,3.0960341631355934,4.71644239027741,6733.823813203266,6176.542153593609,111.83887863829287,1385600,6434.294686093381,-0.0035602900606982457,6156.77978515625,6248.33984375,6467.919921875,6464.60986328125,6397.52001953125
2005-04-20,6243.740234375,6259.27978515625,6151.259765625,6169.830078125,16200,6250.3279296875,6374.535986328125,6252.946011150783,6332.055454668486,-102.92022027955409,-68.57825128999289,22.61724000465512,-137.75400508579048,37.81469007121978,-76.39918785310735,23.600812146892654,11.306975341337122,6711.584291270663,6157.486704823086,112.73752458377194,1401800,6419.507421303911,0.017747817149895706,6134.85986328125,6156.77978515625,6248.33984375,6467.919921875,6464.60986328125
2005-04-21,6299.2001953125,6305.8798828125,6174.2998046875,6249.2900390625,14600,6216.583984375,6343.814990234375,6268.364072538023,6326.081771149216,-99.84817101354474,-74.83223523470326,22.81462567671419,-97.3396580534242,41.42052991922741,-65.95475076506591,34.04524923493409,20.247365181654136,6701.693008639692,6143.752987454057,114.08342126528824,1416400,6402.124565216076,0.008882490119009878,6243.740234375,6134.85986328125,6156.77978515625,6248.33984375,6467.919921875
2005-04-22,6346.56982421875,6374.02978515625,6302.85986328125,6329.85009765625,12800,6236.22998046875,6323.907958984375,6294.432656431599,6329.806871707313,-92.52465009735715,-78.37071820723403,22.272131114453053,-44.80358390933305,44.386741195424186,-57.03391669609228,42.96608330390772,33.53738156191151,6697.803584950579,6136.853397471296,111.2795761637498,1429200,6387.006785871796,0.0075199433955916994,6299.2001953125,6243.740234375,6134.85986328125,6156.77978515625,6248.33984375
2005-04-25,6377.85009765625,6391.72998046875,6308.47998046875,6338.669921875,11000,6280.44404296875,6313.73896484375,6322.23847017315,6338.542003698029,-83.23714437487615,-79.34400344076246,21.585969239990554,-31.261557020509485,46.3197181317013,-50.70397967713892,49.29602032286108,42.10245095390099,6694.800193197439,6133.354787271311,109.27746358062481,1440200,6370.632042438604,0.0049286897180478295,6346.56982421875,6299.2001953125,6243.740234375,6134.85986328125,6156.77978515625
2005-04-26,6339.97998046875,6377.5400390625,6323.52978515625,6374.27978515625,8800,6321.46806640625,6307.9849609375,6328.15230693835,6338.803454019978,-78.03301511581049,-79.08180577577207,20.94881892798966,-34.20673244787458,44.31165620465038,-57.89992772320679,42.10007227679321,44.787391967854035,6684.3637883254105,6126.715166752714,105.35195278915161,1431400,6355.218268803616,-0.0059377559220804565,6377.85009765625,6346.56982421875,6299.2001953125,6243.740234375,6134.85986328125
2005-04-27,6278.5,6357.56005859375,6258.06982421875,6323.89990234375,14000,6328.42001953125,6289.373974609375,6311.601537958901,6327.839189652708,-77.97082664406935,-78.85960994943153,20.89874167702731,-56.96123362847446,41.18973493595937,-69.58213993121178,30.417860068788208,40.60465088948086,6684.985202850142,6117.1577658998585,104.93325861671221,1417400,6333.764418981313,-0.009697188423015257,6339.97998046875,6377.85009765625,6346.56982421875,6299.2001953125,6243.740234375
2005-04-28,6284.2001953125,6292.91015625,6233.2900390625,6271.60986328125,14800,6325.42001953125,6271.002001953125,6302.467757076768,6319.904827045398,-76.57883061827124,-78.40345408319948,21.04696081480454,-67.0110963767257,41.600556631492175,-62.53214119391983,37.46785880608017,36.66193038388722,6684.5982308982175,6107.824767148658,101.69660565748276,1432200,6313.367130033339,0.0009078912658277982,6278.5,6339.97998046875,6377.85009765625,6346.56982421875,6299.2001953125
2005-04-29,6154.43994140625,6288.43994140625,6138.47021484375,6283.06982421875,14000,6286.99404296875,6261.61201171875,6253.125151853263,6289.820302383734,-84.9667875408004,-79.71612077471966,21.863889614684307,-96.42298394953471,35.51800945856006,-90.9360774074643,9.06392259253571,25.64988048913472,6682.353490800854,6076.231518964772,105.14468572212685,1418200,6292.091178714226,-0.02064865056384435,6284.2001953125,6278.5,6339.97998046875,6377.85009765625,6346.56982421875
2005-05-02,6195.14990234375,6223.77978515625,6141.3701171875,6183.06982421875,12200,6250.45400390625,6265.4490234375,6233.800068683426,6272.607502376463,-87.32274793191664,-81.23744620615906,22.622466357429804,-92.55391556148246,38.55348863029052,-80.69199815696514,19.308001843034862,21.946594413883606,6653.340306926522,6064.255689167228,103.52075588259993,1430400,6279.257225162796,0.00661473039384286,6154.43994140625,6284.2001953125,6278.5,6339.97998046875,6377.85009765625
2005-05-03,6216.77001953125,6246.240234375,6189.16015625,6200.39013671875,12600,6225.81201171875,6273.6400390625,6228.123385632701,6262.455232768243,-86.44877310165884,-82.27971158525904,23.01641256561752,-71.2943853686882,40.1644681477411,-75.25160497619413,24.748395023805866,17.7067731531255,6617.301829861267,6061.529175998107,100.20356461419995,1443000,6267.077626172719,0.0034898456903069697,6195.14990234375,6154.43994140625,6284.2001953125,6278.5,6339.97998046875
2005-05-04,6289.5498046875,6294.85009765625,6218.9501953125,6218.9501953125,9600,6228.02197265625,6278.22099609375,6248.5988586509675,6267.381518571744,-78.97306895606744,-81.61838305942072,22.732101160215556,-37.2302938498017,45.35793430510838,-37.38617462781761,62.61382537218239,35.55674074634106,6587.423812126093,6065.333170295782,98.6233155792571,1452600,6251.307469517453,0.01170700941607894,6216.77001953125,6195.14990234375,6154.43994140625,6284.2001953125,6278.5
2005-05-05,6359.64990234375,6391.31982421875,6322.02001953125,6322.02001953125,9800,6243.1119140625,6284.265966796875,6285.615873215229,6284.157588348472,-66.62402721750004,-78.6195118910366,21.347459735075017,28.37579903361406,49.87107696557587,-11.73761342339912,88.26238657660087,58.54153565752974,6542.2368939508,6085.844063080451,98.8480801472566,1462400,6255.442336651072,0.011145487329475623,6289.5498046875,6216.77001953125,6195.14990234375,6154.43994140625,6284.2001953125
2005-05-06,6388.47998046875,6402.35009765625,6334.009765625,6367.25,13800,6289.919921875,6288.456982421875,6319.903908966404,6303.125296006704,-53.88976860076036,-73.67356323298135,19.94383221443362,53.38330542041942,51.640161847099705,-4.9372115860918235,95.06278841390818,81.97966678756383,6511.626327813974,6100.738613592275,96.66895528182756,1476200,6271.182716489642,0.004533280694331232,6359.64990234375,6289.5498046875,6216.77001953125,6195.14990234375,6154.43994140625
2005-05-09,6481.35009765625,6486.06982421875,6391.7998046875,6391.7998046875,11600,6347.1599609375,6298.806982421875,6373.719305196353,6335.529805397529,-35.89021454020076,-66.11689349442524,19.23681481935568,120.04997526020071,56.9149146542264,-1.3578054851633132,98.64219451483669,93.9891231684486,6512.023589346216,6100.52235791941,96.73473302955416,1487800,6290.707827831698,0.014537122675726932,6388.47998046875,6359.64990234375,6289.5498046875,6216.77001953125,6195.14990234375
2005-05-10,6454.7099609375,6494.91015625,6439.68994140625,6486.080078125,12600,6394.74794921875,6310.27998046875,6400.716190443403,6357.198924586615,-23.504133637949963,-57.59434152313019,18.66357080095262,121.46655775332268,55.05969137541348,-11.278252138045916,88.72174786195409,94.14224359689968,6521.363741102763,6096.901200303488,93.76941030199671,1475200,6310.153470029399,-0.0041102758402733475,6481.35009765625,6388.47998046875,6359.64990234375,6289.5498046875,6216.77001953125
2005-05-11,6445.1298828125,6454.41015625,6380.759765625,6420.25,10600,6425.86396484375,6326.94296875,6415.520754566436,6373.186371536775,-14.296308580484038,-48.93473493460097,17.455119407084315,95.15648775573769,54.37329804154776,-13.965963870688462,86.03403612931153,91.13265950203413,6517.688261300554,6098.628682058822,92.35375208846123,1464600,6321.873789650836,-0.0014841996283297965,6454.7099609375,6481.35009765625,6388.47998046875,6359.64990234375,6289.5498046875
2005-05-12,6456.81982421875,6482.39013671875,6432.169921875,6442.85986328125,10000,6445.29794921875,6344.204931640625,6429.287111117208,6388.392453842589,-5.98674879558348,-40.34513770679747,16.62569883987771,121.58776821911941,55.108707749525216,-10.686325410382896,89.31367458961711,88.02315286029426,6515.48996460501,6099.7169689887405,89.34421371383901,1474600,6328.559112930144,0.0018137635111783457,6445.1298828125,6454.7099609375,6481.35009765625,6388.47998046875,6359.64990234375
2005-05-13,6451.5400390625,6462.85009765625,6418.77978515625,6447.72021484375,29000,6457.9099609375,6373.91494140625,6436.70475376564,6399.873832973482,0.17063568206594937,-32.24198302902479,15.696434615133487,98.21599107363296,54.680033248955816,-12.167580607379016,87.83241939262099,87.72671003718324,6532.809994183613,6102.716958941387,86.11036362713624,1445600,6345.027806117378,-0.000817706750379843,6456.81982421875,6445.1298828125,6454.7099609375,6481.35009765625,6388.47998046875
2005-05-16,6528.02978515625,6532.14990234375,6456.97021484375,6456.97021484375,8400,6467.2458984375,6407.2029296875,6467.146430895844,6423.174915188531,11.09459887081266,-23.5746666490573,15.556229404348926,130.8642531167323,59.58485487338439,-1.0465658550137922,98.9534341449862,92.03317604240813,6556.612093787663,6116.039859337337,85.71747074528722,1454000,6352.308050681637,0.011856044546050049,6451.5400390625,6456.81982421875,6445.1298828125,6454.7099609375,6481.35009765625
2005-05-17,6466.0,6568.60986328125,6450.85986328125,6545.22021484375,11800,6469.50390625,6432.125927734375,6466.764287263896,6430.961294245161,14.578580343882095,-15.944017250469422,15.77194845245962,113.78903796226784,54.439346605495956,-23.855011658186953,76.14498834181305,87.64361395980677,6559.461750582868,6146.304216214006,88.00550854919527,1442200,6365.833046162023,-0.009502068341859626,6528.02978515625,6451.5400390625,6456.81982421875,6445.1298828125,6454.7099609375
2005-05-18,6447.0,6457.3701171875,6380.52978515625,6457.3701171875,14800,6469.8779296875,6447.870947265625,6460.176191509265,6433.877422564222,15.626388274704368,-9.629936145434664,15.08770501341861,56.66271048817277,52.93154239714126,-28.272181772362263,71.72781822763774,82.27541357147902,6567.1312880504065,6158.960655308969,87.82441614166348,1427400,6378.780304225145,-0.0029384472626043934,6466.0,6528.02978515625,6451.5400390625,6456.81982421875,6445.1298828125
2005-05-19,6478.93994140625,6537.740234375,6460.240234375,6461.06982421875,11400,6474.301953125,6459.799951171875,6466.430774808261,6442.070607808227,18.817157469155973,-3.9405174225165367,15.215451581641847,96.60999604241054,55.1789373118448,-20.988197538934863,79.01180246106513,75.628203010172,6579.876117175083,6164.189800793667,88.03268887261608,1438800,6400.576932884985,0.004954233194703006,6447.0,6466.0,6528.02978515625,6451.5400390625,6456.81982421875
2005-05-20,6499.5,6512.9599609375,6438.60009765625,6462.16015625,11400,6483.8939453125,6470.901953125,6477.453849872175,6452.512315479458,22.74272595696857,1.3961312533804846,15.067191915342763,80.71784809241424,56.61496974198647,-18.21318135200415,81.78681864799586,77.50881311223293,6594.353166867388,6165.005768679488,87.0560584732328,1450200,6420.621674879921,0.003173367677380856,6478.93994140625,6447.0,6466.0,6528.02978515625,6451.5400390625
2005-05-23,6539.830078125,6549.56982421875,6499.2099609375,6504.490234375,8200,6486.25400390625,6476.749951171875,6498.24592595645,6468.388272324102,28.77635164876574,6.8721753324575365,15.27099073960035,101.88049073011543,59.365203367940275,-8.230799200673646,91.76920079932636,84.18927396946248,6613.502626385837,6162.054307207914,84.43490167380546,1458400,6440.5859519885,0.006205104719593901,6499.5,6478.93994140625,6447.0,6466.0,6528.02978515625
2005-05-24,6565.3701171875,6579.0498046875,6522.7998046875,6563.02001953125,10400,6506.12802734375,6487.815966796875,6520.6206563668,6486.0213350265385,35.21299766699667,12.540339799365364,15.727305864117366,107.75341499021333,61.04913318578334,-5.322218781641992,94.677781218358,89.41126688856009,6636.311980349977,6161.783966915648,82.42169441139079,1468800,6457.021544497087,0.0039053062170419928,6539.830078125,6499.5,6478.93994140625,6447.0,6466.0
2005-05-25,6597.60009765625,6612.25,6537.60986328125,6566.83984375,10800,6536.248046875,6503.06298828125,6546.28047012995,6506.308382777394,42.42571879939078,18.517415599370448,16.443998587254317,115.85844731997148,63.12582195167644,-5.265199109919346,94.73480089008065,93.72726096925503,6660.4702605751445,6169.535696456105,81.86586886191644,1479600,6470.3438241174445,0.004909088123512539,6565.3701171875,6539.830078125,6499.5,6478.93994140625,6447.0
2005-05-26,6670.77978515625,6685.330078125,6587.56982421875,6599.27001953125,13800,6574.616015625,6524.458984375,6587.780241805384,6536.212274119004,53.43092303361027,25.500117086218413,17.694968855975382,150.66869761055162,67.37859442302255,-4.773713577185369,95.22628642281462,94.87962284375112,6695.908390648766,6172.755525366859,83.00118207936883,1493400,6491.892241058234,0.011091864680612629,6597.60009765625,6565.3701171875,6539.830078125,6499.5,6478.93994140625
2005-05-27,6707.72021484375,6772.740234375,6689.14013671875,6689.56005859375,15400,6616.26005859375,6550.077001953125,6627.760232818174,6567.395536068958,64.39114953938133,33.278323576851,19.44393119013265,191.52247849918726,69.30318849044308,-16.577839693145446,83.42216030685455,91.1277492065833,6716.242621819105,6207.74932154027,84.35541544646749,1508800,6514.358326626074,0.005537647902828402,6670.77978515625,6597.60009765625,6565.3701171875,6539.830078125,6499.5
2005-05-30,6663.5498046875,6724.990234375,6642.60986328125,6697.14990234375,9600,6641.00400390625,6563.62900390625,6639.69009010795,6584.878130363238,68.72085383156082,40.36682962779297,20.39137419824801,146.3994654096403,64.40987434956378,-27.839755392799475,72.16024460720053,83.60289711228994,6722.75706942762,6248.07486416613,84.21434084984482,1499200,6526.930379139083,-0.0065850108146287,6707.72021484375,6670.77978515625,6597.60009765625,6565.3701171875,6539.830078125
2005-05-31,6715.10986328125,6721.60986328125,6647.7001953125,6666.169921875,8600,6670.951953125,6588.539990234375,6664.83001449905,6608.5566272574215,75.44298176787925,47.38206005581023,21.2711427057837,143.3038965770048,67.31131680247151,-14.693736795780127,85.30626320421987,80.29622270609167,6733.861707066751,6286.804210902,83.47829278690948,1507800,6541.362820908039,0.007737626356072225,6663.5498046875,6707.72021484375,6670.77978515625,6597.60009765625,6565.3701171875
2005-06-01,6729.89990234375,6763.27978515625,6710.3701171875,6729.39013671875,9800,6697.4119140625,6616.82998046875,6686.5199771139505,6630.619040909481,81.02968931536088,54.111585907720354,22.39913491297211,148.52896174010368,68.11432622366715,-10.922792117493124,89.07720788250687,82.18123856464244,6751.254340975826,6313.446586758549,81.29481958561237,1517600,6557.137151839136,0.002202501427917447,6715.10986328125,6663.5498046875,6707.72021484375,6670.77978515625,6597.60009765625
2005-06-02,6655.56005859375,6756.6201171875,6647.35986328125,6733.4599609375,9400,6694.36796875,6634.4919921875,6676.200004273885,6635.1537713975285,78.55308017945299,58.999884762066884,22.51315872258161,99.82322396064961,60.120043442879535,-29.876862285199945,70.12313771480005,81.50220293384228,6757.180024309037,6337.111919050337,83.29235060851506,1508200,6586.303630298074,-0.011046203484261441,6729.89990234375,6715.10986328125,6663.5498046875,6707.72021484375,6670.77978515625
2005-06-03,6748.85009765625,6761.1298828125,6647.68994140625,6664.97998046875,12200,6702.5939453125,6659.427001953125,6700.416702068007,6655.8258307172955,83.15946553745107,63.831800917143724,22.658641463746015,107.6957826388659,65.57957720849402,-6.091152534649989,93.90884746535001,84.36973102088567,6779.4483280367,6350.880627041424,85.44574995121043,1520400,6600.888343669032,0.014016857821310236,6655.56005859375,6729.89990234375,6715.10986328125,6663.5498046875,6707.72021484375
2005-06-06,6758.18994140625,6813.91015625,6740.6298828125,6747.2001953125,9800,6721.52197265625,6681.26298828125,6719.674448514089,6674.437487206196,86.56582945853279,68.37860662542154,23.247523275754826,123.41358388030987,66.0802369931848,-12.85711549490008,87.14288450509991,83.72495656175,6805.276135122564,6352.736804330561,84.57678734308827,1530200,6619.6148670134435,0.0013839163138684718,6748.85009765625,6655.56005859375,6729.89990234375,6715.10986328125,6663.5498046875
2005-06-07,6781.25,6795.02978515625,6737.08984375,6756.60009765625,8400,6734.75,6702.8509765625,6740.1996323427265,6693.857944077796,90.08767675507988,72.72042065135321,23.73781806670842,108.64084099490523,67.34324195105773,-8.702179838284751,91.29782016171525,90.78318404405508,6830.327603937007,6360.339339422368,82.67415549045697,1538600,6647.122444705094,0.003412164913043414,6758.18994140625,6748.85009765625,6655.56005859375,6729.89990234375,6715.10986328125
